NUMERO,CODCAJA,VENDEDOR,CODUSU,FECHA,HORA,DESTIC,HASTIC,DESFAC,HASFAC,EFECTIVO,TARJETA,EFECBANCO,TTIC,TFAC,TTICPEN,DESMOV,HASMOV,TENTRADA,TSALIDA,ANSALDO,SALDO,BASEIMP1,IVA1,IMPIVA1,BASEIMP2,IVA2,IMPIVA2,BASEIMP3,IVA3,IMPIVA3,BASEIMP4,IVA4,IMPIVA4,COMENSALES,IMRECUENTO,CONTABILIZ,year_file
237,001,1,3,2023-08-26,18:51:40,35932,35970,0,0,414.02,108.6,0,522.62,0,0,0,0,0,0,190198.41,190612.43,295.23,21.0,61.99,150.35,10.0,15.05,0,4.0,0,0,0.0,0,0,0,False,2023
238,001,1,3,2023-08-27,17:57:33,35971,36035,0,0,590.8,496,0,1086.8,0,0,0,0,0,0,190612.43,191203.23,690.69,21.0,145.03,228.23,10.0,22.87,0,4.0,0,0,0.0,0,0,0,False,2023
239,001,1,3,2023-08-28,16:15:04,36036,36057,0,0,153,76.2,0,229.2,0,0,0,0,0,0,191203.23,191356.23,142.49,21.0,29.91,51.63,10.0,5.17,0,4.0,0,0,0.0,0,0,0,False,2023
240,001,1,3,2023-08-29,18:03:05,36058,36087,0,0,184.02,92.1,0,276.12,0,0,0,0,0,0,191356.23,191540.25,164.73,21.0,34.59,69.81,10.0,6.99,0,4.0,0,0,0.0,0,0,0,False,2023
241,001,1,3,2023-08-30,15:50:52,36088,36098,0,0,84.8,90.3,0,175.1,0,0,0,0,0,0,191540.25,191625.05,54.72,21.0,11.48,98.99,10.0,9.91,0,4.0,0,0,0.0,0,0,0,False,2023
242,001,1,3,2023-08-31,21:08:40,36099,36143,0,0,336.92,95.2,0,432.12,0,0,0,0,0,0,191625.05,191961.97,294.71,21.0,61.91,68.63,10.0,6.87,0,4.0,0,0,0.0,0,0,0,False,2023
243,001,1,3,2023-09-01,20:24:43,36144,36185,0,0,438.34,70.9,0,509.24,0,0,0,0,0,0,191961.97,192400.31,286.64,21.0,60.21,147.62,10.0,14.78,0,4.0,0,0,0.0,0,0,0,False,2023
244,001,1,3,2023-09-02,00:38:45,36186,36192,0,0,186.5,27,0,213.5,0,0,0,0,0,0,192400.31,192586.81,117.77,21.0,24.73,64.55,10.0,6.45,0,4.0,0,0,0.0,0,0,0,False,2023
245,001,1,3,2023-09-02,20:07:35,36193,36247,0,0,417.02,373.4,0,790.42,0,0,0,0,0,0,192586.81,193003.83,495.97,21.0,104.15,172.99,10.0,17.31,0,4.0,0,0,0.0,0,0,0,False,2023
246,001,1,3,2023-09-03,00:39:22,36248,36253,0,0,128.52,24,0,152.52,0,0,0,0,0,0,193003.83,193132.35,113.66,21.0,23.86,13.64,10.0,1.36,0,4.0,0,0,0.0,0,0,0,False,2023
247,001,1,3,2023-09-03,19:41:43,36254,36310,0,0,407.7,463.6,0,871.3,0,0,0,0,0,0,193132.35,193540.05,599.51,21.0,125.89,132.61,10.0,13.29,0,4.0,0,0,0.0,0,0,0,False,2023
