NUMTIC,NUMCAJ,CODIGO,DESCRI,CANTIDAD,PRECIO,year_file
31,100000031,50.0,Agua p.,2.0,1.0,2020
36,100000036,9.0,Salteña,5.0,1.5,2020
36,100000036,2.0,E. queso,2.0,1.0,2020
36,100000036,1.0,E. POLLO,3.0,1.0,2020
36,100000036,217.0,alfajoz,1.0,1.0,2020
36,100000036,50.0,Agua p.,1.0,1.0,2020
36,100000036,52.0,Refresco,3.0,1.5,2020
37,100000037,50.0,Agua p.,2.0,1.0,2020
37,100000037,9.0,Salteña,1.0,1.5,2020
37,100000037,1.0,E. POLLO,1.0,1.0,2020
38,100000038,38.0,Meú,1.0,7.0,2020
38,100000038,50.0,Agua p.,1.0,1.0,2020
39,100000039,22.0,B. melocón,1.0,2.5,2020
39,100000039,9.0,Salteña,1.0,1.5,2020
39,100000039,1.0,E. POLLO,1.0,1.0,2020
39,100000039,5.0,Cuñape,1.0,1.0,2020
39,100000039,2.0,E. queso,1.0,1.0,2020
39,100000039,6.0,R.queso,1.0,1.0,2020
39,100000039,3.0,E. arroz,1.0,1.0,2020
40,100000040,5.0,Cuñape,5.0,1.0,2020
40,100000040,50.0,Agua p.,1.0,1.0,2020
41,100000041,50.0,Agua p.,2.0,1.0,2020
41,100000041,34.0,Patasca,5.0,4.0,2020
41,100000041,50.0,Agua p.,1.0,1.0,2020
41,100000041,9.0,Salteña,4.0,1.5,2020
42,100000042,134.0,Boqueron Vinagre,1.0,1.5,2020
42,100000042,76.0,Quinto,2.0,1.0,2020
43,100000043,77.0,Tercio,1.0,1.2,2020
43,100000043,9.0,Salteña,1.0,1.5,2020
44,100000044,38.0,Meú,1.0,7.0,2020
45,100000045,32.0,Sopa de Mani,1.0,4.0,2020
45,100000045,34.0,Patasca,1.0,4.0,2020
45,100000045,33.0,Fricase,1.0,4.0,2020
45,100000045,52.0,Refresco,1.0,1.5,2020
45,100000045,50.0,Agua p.,2.0,1.0,2020
45,100000045,9.0,Salteña,3.0,1.5,2020
45,100000045,52.0,Refresco,1.0,1.5,2020
46,100000046,193.0,cubatas,2.0,4.0,2020
47,100000047,1.0,E. POLLO,1.0,1.0,2020
47,100000047,2.0,E. queso,1.0,1.0,2020
47,100000047,3.0,E. arroz,1.0,1.0,2020
48,100000048,52.0,Refresco,1.0,1.5,2020
48,100000048,51.0,Agua g.,1.0,1.5,2020
48,100000048,54.0,J. Linaza,1.0,3.0,2020
49,100000049,5.0,Cuñape,1.0,1.0,2020
49,100000049,1.0,E. POLLO,2.0,1.0,2020
49,100000049,50.0,Agua p.,2.0,1.0,2020
49,100000049,30.0,Asadito yuca,1.0,2.0,2020
49,100000049,175.0,Belmonte,2.0,1.5,2020
50,100000050,171.0,solo,1.0,1.0,2020
50,100000050,151.0,B. Lomo,1.0,3.0,2020
50,100000050,71.0,Caña,1.0,1.0,2020
51,100000051,72.0,Copa,2.0,1.2,2020
51,100000051,1.0,E. POLLO,2.0,1.0,2020
52,100000052,132.0,Marinera,1.0,1.5,2020
52,100000052,76.0,Quinto,1.0,1.0,2020
53,100000053,130.0,Caballitos,3.0,1.2,2020
53,100000053,78.0,Litro,1.0,2.5,2020
53,100000053,131.0,,3.0,1.5,2020
54,100000054,34.0,Patasca,1.0,4.0,2020
54,100000054,35.0,Cerdo al Horno,1.0,6.0,2020
54,100000054,38.0,Meú,2.0,7.0,2020
55,100000055,31.0,Panza frita,3.0,3.0,2020
55,100000055,74.0,Tanque,1.0,2.5,2020
55,100000055,75.0,llitro  Jarra,1.0,5.0,2020
56,100000056,78.0,Litro,2.0,2.5,2020
56,100000056,32.0,Sopa de Mani,1.0,4.0,2020
56,100000056,31.0,Panza frita,1.0,3.0,2020
57,100000057,31.0,Panza frita,1.0,3.0,2020
57,100000057,30.0,Asadito yuca,1.0,2.0,2020
57,100000057,78.0,Litro,3.0,2.5,2020
58,100000058,5.0,Cuñape,4.0,1.0,2020
58,100000058,55.0,J. Chicha,1.0,3.0,2020
58,100000058,54.0,J. Linaza,1.0,3.0,2020
59,100000059,34.0,Patasca,1.0,4.0,2020
59,100000059,33.0,Fricase,1.0,4.0,2020
59,100000059,32.0,Sopa de Mani,1.0,4.0,2020
59,100000059,38.0,Meú,1.0,7.0,2020
59,100000059,56.0,J. Mocochinchi,1.0,3.0,2020
59,100000059,55.0,J. Chicha,1.0,3.0,2020
59,100000059,51.0,Agua g.,1.0,1.5,2020
60,100000060,1.0,E. POLLO,2.0,1.0,2020
60,100000060,111.0,Cerdo Horno,1.0,6.0,2020
60,100000060,112.0,kepiri,1.0,7.0,2020
61,100000061,31.0,Panza frita,1.0,3.0,2020
61,100000061,32.0,Sopa de Mani,1.0,4.0,2020
61,100000061,52.0,Refresco,2.0,1.5,2020
62,100000062,32.0,Sopa de Mani,2.0,4.0,2020
62,100000062,35.0,Cerdo al Horno,2.0,6.0,2020
62,100000062,54.0,J. Linaza,1.0,3.0,2020
62,100000062,53.0,Vaso R.,1.0,1.0,2020
20,100000020,76.0,Quinto,6.0,1.0,2020
20,100000020,151.0,B. Lomo,1.0,3.0,2020
20,100000020,152.0,B. Salchicha,1.0,3.0,2020
63,100000063,78.0,Litro,1.0,2.5,2020
64,100000064,9.0,Salteña,2.0,1.5,2020
64,100000064,3.0,E. arroz,1.0,1.0,2020
65,100000065,1.0,E. POLLO,1.0,1.0,2020
66,100000066,76.0,Quinto,1.0,1.0,2020
66,100000066,77.0,Tercio,7.0,1.2,2020
67,100000067,172.0,Cortado/Manchado,1.0,1.0,2020
68,100000068,76.0,Quinto,1.0,1.0,2020
69,100000069,78.0,Litro,2.0,2.5,2020
70,100000070,71.0,Caña,1.0,1.0,2020
71,100000071,76.0,Quinto,1.0,1.0,2020
71,100000071,32.0,Sopa de Mani,1.0,4.0,2020
71,100000071,36.0,Milanesa de pollo,1.0,6.0,2020
72,100000072,53.0,Vaso R.,1.0,1.0,2020
72,100000072,114.0,Pollo Braster + Picante Pollo,1.0,7.0,2020
72,100000072,36.0,Milanesa de pollo,1.0,6.0,2020
73,100000073,115.0,Picante Pollo,1.0,8.0,2020
74,100000074,31.0,Panza frita,1.0,3.0,2020
74,100000074,1.0,E. POLLO,1.0,1.0,2020
75,100000075,53.0,Vaso R.,1.0,1.0,2020
76,100000076,3.0,E. arroz,1.0,1.0,2020
77,100000077,144.0,tapas 2€,1.0,2.0,2020
78,100000078,32.0,Sopa de Mani,1.0,4.0,2020
78,100000078,115.0,Picante Pollo,1.0,8.0,2020
79,100000079,77.0,Tercio,3.0,1.2,2020
80,100000080,53.0,Vaso R.,1.0,1.0,2020
81,100000081,1.0,E. POLLO,1.0,1.0,2020
82,100000082,1.0,E. POLLO,1.0,1.0,2020
83,100000083,1.0,E. POLLO,2.0,1.0,2020
84,100000084,1.0,E. POLLO,1.0,1.0,2020
85,100000085,40.0,pique macho 10€,1.0,10.0,2020
86,100000086,1.0,E. POLLO,2.0,1.0,2020
87,100000087,1.0,E. POLLO,1.0,1.0,2020
88,100000088,90.0,Copa Casa,2.0,1.0,2020
89,100000089,1.0,E. POLLO,1.0,1.0,2020
90,100000090,1.0,E. POLLO,1.0,1.0,2020
91,100000091,1.0,E. POLLO,1.0,1.0,2020
92,100000092,73.0,Jarra,3.0,1.5,2020
93,100000093,1.0,E. POLLO,1.0,1.0,2020
94,100000094,171.0,solo,1.0,1.0,2020
95,100000095,171.0,solo,2.0,1.0,2020
96,100000096,174.0,Cafe Leche,1.0,1.2,2020
96,100000096,3.0,E. arroz,1.0,1.0,2020
97,100000097,3.0,E. arroz,3.0,1.0,2020
97,100000097,30.0,Asadito yuca,2.0,2.0,2020
98,100000098,53.0,Vaso R.,2.0,1.0,2020
98,100000098,1.0,E. POLLO,3.0,1.0,2020
98,100000098,9.0,Salteña,3.0,1.5,2020
99,100000099,6.0,R.queso,2.0,1.0,2020
99,100000099,53.0,Vaso R.,2.0,1.0,2020
99,100000099,9.0,Salteña,2.0,1.5,2020
100,100000100,34.0,Patasca,1.0,4.0,2020
101,100000101,9.0,Salteña,2.0,1.5,2020
102,100000102,9.0,Salteña,6.0,1.5,2020
103,100000103,200.0,BIFE,1.0,0.7,2020
104,100000104,41.0,menu 8€,1.0,8.0,2020
104,100000104,52.0,Refresco,2.0,1.5,2020
104,100000104,9.0,Salteña,2.0,1.5,2020
104,100000104,200.0,BIFE,1.0,7.0,2020
105,100000105,200.0,BIFE,1.0,7.0,2020
106,100000106,77.0,Tercio,2.0,1.2,2020
107,100000107,76.0,Quinto,9.0,1.0,2020
107,100000107,9.0,Salteña,1.0,1.5,2020
107,100000107,53.0,Vaso R.,1.0,1.0,2020
107,100000107,32.0,Sopa de Mani,2.0,4.0,2020
108,100000108,76.0,Quinto,1.0,1.0,2020
109,100000109,76.0,Quinto,4.0,1.0,2020
110,100000110,36.0,Milanesa de pollo,1.0,6.0,2020
111,100000111,52.0,Refresco,1.0,1.5,2020
111,100000111,34.0,Patasca,2.0,4.0,2020
111,100000111,9.0,Salteña,4.0,1.5,2020
111,100000111,601.0,sopa de fideo,1.0,4.0,2020
111,100000111,200.0,BIFE,1.0,7.0,2020
111,100000111,114.0,Pollo a la broaster,1.0,7.0,2020
111,100000111,55.0,J. Chicha,1.0,3.0,2020
111,100000111,53.0,Vaso R.,1.0,1.0,2020
112,100000112,52.0,Refresco,1.0,1.5,2020
113,100000113,5.0,Cuñape,3.0,1.0,2020
114,100000114,76.0,Quinto,2.0,1.0,2020
115,100000115,1.0,E. POLLO,10.0,1.0,2020
115,100000115,9.0,Salteña,1.0,1.5,2020
116,100000116,1.0,E. POLLO,4.0,1.0,2020
116,100000116,53.0,Vaso R.,2.0,1.0,2020
117,100000117,1.0,E. POLLO,2.0,1.0,2020
118,100000118,174.0,Cafe Leche,1.0,1.2,2020
118,100000118,1.0,E. POLLO,1.0,1.0,2020
119,100000119,53.0,Vaso R.,4.0,1.0,2020
119,100000119,2.0,E. queso,1.0,1.0,2020
119,100000119,9.0,Salteña,3.0,1.5,2020
119,100000119,6.0,R.queso,1.0,1.0,2020
119,100000119,3.0,E. arroz,3.0,1.0,2020
120,100000120,1.0,E. POLLO,3.0,1.0,2020
120,100000120,2.0,E. queso,1.0,1.0,2020
120,100000120,53.0,Vaso R.,1.0,1.0,2020
120,100000120,34.0,Patasca,1.0,4.0,2020
120,100000120,174.0,Cafe Leche,1.0,1.2,2020
121,100000121,52.0,Refresco,3.0,1.5,2020
121,100000121,1.0,E. POLLO,3.0,1.0,2020
121,100000121,3.0,E. arroz,2.0,1.0,2020
122,100000122,3.0,E. arroz,10.0,1.0,2020
122,100000122,53.0,Vaso R.,2.0,1.0,2020
123,100000123,9.0,Salteña,5.0,1.5,2020
123,100000123,3.0,E. arroz,4.0,1.0,2020
124,100000124,2.0,E. queso,2.0,1.0,2020
125,100000125,2.0,E. queso,1.0,1.0,2020
125,100000125,3.0,E. arroz,1.0,1.0,2020
125,100000125,1.0,E. POLLO,1.0,1.0,2020
125,100000125,6.0,R.queso,1.0,1.0,2020
126,100000126,41.0,menu 8€,1.0,8.0,2020
126,100000126,34.0,Patasca,1.0,4.0,2020
126,100000126,52.0,Refresco,1.0,1.5,2020
126,100000126,53.0,Vaso R.,1.0,1.0,2020
126,100000126,9.0,Salteña,1.0,1.5,2020
126,100000126,171.0,solo,1.0,1.0,2020
127,100000127,41.0,menu 8€,3.0,8.0,2020
128,100000128,41.0,menu 8€,1.0,8.0,2020
129,100000129,1.0,E. POLLO,1.0,1.0,2020
130,100000130,2.0,E. queso,1.0,1.0,2020
130,100000130,77.0,Tercio,1.0,1.2,2020
131,100000131,114.0,Pollo a la broaster,1.0,7.0,2020
132,100000132,1.0,E. POLLO,5.0,1.0,2020
133,100000133,78.0,Litro,1.0,2.5,2020
134,100000134,1.0,E. POLLO,1.0,1.0,2020
135,100000135,1.0,E. POLLO,2.0,1.0,2020
136,100000136,1.0,E. POLLO,1.0,1.0,2020
137,100000137,1.0,E. POLLO,1.0,1.0,2020
138,100000138,172.0,Cortado/Manchado,2.0,1.0,2020
139,100000139,1.0,E. POLLO,1.0,1.0,2020
140,100000140,1.0,E. POLLO,1.0,1.0,2020
141,100000141,1.0,E. POLLO,1.0,1.0,2020
142,100000142,1.0,E. POLLO,1.0,1.0,2020
143,100000143,78.0,Litro,1.0,2.5,2020
144,100000144,1.0,E. POLLO,1.0,1.0,2020
145,100000145,175.0,Belmonte,1.0,1.5,2020
145,100000145,174.0,Cafe Leche,1.0,1.2,2020
146,100000146,171.0,solo,1.0,1.0,2020
147,100000147,191.0,chupitos,1.0,1.0,2020
148,100000148,34.0,Patasca,1.0,4.0,2020
148,100000148,73.0,Jarra,1.0,1.5,2020
149,100000149,73.0,Jarra,1.0,1.5,2020
150,100000150,53.0,Vaso R.,2.0,1.0,2020
150,100000150,1.0,E. POLLO,1.0,1.0,2020
150,100000150,2.0,E. queso,1.0,1.0,2020
150,100000150,3.0,E. arroz,1.0,1.0,2020
150,100000150,9.0,Salteña,1.0,1.5,2020
151,100000151,3.0,E. arroz,1.0,1.0,2020
151,100000151,174.0,Cafe Leche,1.0,1.2,2020
152,100000152,53.0,Vaso R.,2.0,1.0,2020
152,100000152,1.0,E. POLLO,1.0,1.0,2020
152,100000152,2.0,E. queso,1.0,1.0,2020
152,100000152,3.0,E. arroz,1.0,1.0,2020
152,100000152,9.0,Salteña,1.0,1.5,2020
153,100000153,1.0,E. POLLO,1.0,1.0,2020
154,100000154,53.0,Vaso R.,1.0,1.0,2020
154,100000154,52.0,Refresco,1.0,1.5,2020
154,100000154,9.0,Salteña,1.0,1.5,2020
154,100000154,30.0,Asadito yuca,1.0,2.0,2020
155,100000155,53.0,Vaso R.,1.0,1.0,2020
155,100000155,52.0,Refresco,1.0,1.5,2020
155,100000155,9.0,Salteña,1.0,1.5,2020
155,100000155,30.0,Asadito yuca,1.0,2.0,2020
156,100000156,3.0,E. arroz,5.0,1.0,2020
156,100000156,1.0,E. POLLO,2.0,1.0,2020
156,100000156,5.0,Cuñape,1.0,1.0,2020
156,100000156,53.0,Vaso R.,2.0,1.0,2020
157,100000157,1.0,E. POLLO,1.0,1.0,2020
158,100000158,53.0,Vaso R.,1.0,1.0,2020
158,100000158,9.0,Salteña,1.0,1.5,2020
158,100000158,3.0,E. arroz,1.0,1.0,2020
158,100000158,2.0,E. queso,1.0,1.0,2020
158,100000158,30.0,Asadito yuca,1.0,2.0,2020
159,100000159,1.0,E. POLLO,1.0,1.0,2020
160,100000160,9.0,Salteña,1.0,1.5,2020
160,100000160,51.0,Agua g.,1.0,1.5,2020
160,100000160,174.0,Cafe Leche,1.0,1.2,2020
161,100000161,53.0,Vaso R.,1.0,1.0,2020
161,100000161,9.0,Salteña,1.0,1.5,2020
162,100000162,3.0,E. arroz,1.0,1.0,2020
163,100000163,9.0,Salteña,1.0,1.5,2020
163,100000163,5.0,Cuñape,2.0,1.0,2020
163,100000163,53.0,Vaso R.,1.0,1.0,2020
163,100000163,62.0,Zumo de piña,1.0,1.0,2020
163,100000163,3.0,E. arroz,2.0,1.0,2020
164,100000164,53.0,Vaso R.,3.0,1.0,2020
164,100000164,5.0,Cuñape,1.0,1.0,2020
164,100000164,9.0,Salteña,3.0,1.5,2020
164,100000164,2.0,E. queso,1.0,1.0,2020
164,100000164,78.0,Litro,2.0,2.5,2020
164,100000164,3.0,E. arroz,1.0,1.0,2020
165,100000165,52.0,Refresco,1.0,1.5,2020
166,100000166,73.0,Jarra,2.0,1.5,2020
166,100000166,9.0,Salteña,2.0,1.5,2020
166,100000166,2.0,E. queso,1.0,1.0,2020
167,100000167,77.0,Tercio,2.0,1.2,2020
167,100000167,144.0,tapas 2€,1.0,2.0,2020
167,100000167,194.0,wisky,1.0,4.0,2020
168,100000168,90.0,Copa Casa,1.0,1.0,2020
168,100000168,76.0,Quinto,1.0,1.0,2020
169,100000169,9.0,Salteña,2.0,1.5,2020
170,100000170,18.0,pan espanada,2.0,1.0,2020
170,100000170,305.0,Pan,1.0,0.5,2020
171,100000171,41.0,menu 8€,1.0,8.0,2020
172,100000172,41.0,menu 8€,1.0,8.0,2020
172,100000172,3.0,E. arroz,2.0,1.0,2020
173,100000173,3.0,E. arroz,2.0,1.0,2020
173,100000173,41.0,menu 8€,1.0,8.0,2020
174,100000174,5.0,Cuñape,5.0,1.0,2020
175,100000175,1.0,E. POLLO,1.0,1.0,2020
176,100000176,18.0,pan espanada,2.0,1.0,2020
176,100000176,305.0,Pan,2.0,0.5,2020
177,100000177,305.0,Pan,6.0,0.5,2020
177,100000177,41.0,menu 8€,2.0,8.0,2020
177,100000177,174.0,Cafe Leche,2.0,1.2,2020
178,100000178,171.0,solo,4.0,1.0,2020
179,100000179,305.0,Pan,4.0,0.5,2020
180,100000180,305.0,Pan,2.0,0.5,2020
181,100000181,172.0,Cortado/Manchado,1.0,1.0,2020
182,100000182,1.0,E. POLLO,1.0,1.0,2020
183,100000183,172.0,Cortado/Manchado,1.0,1.0,2020
184,100000184,191.0,chupitos,1.0,1.0,2020
185,100000185,3000.0,suspiro,1.0,0.5,2020
186,100000186,192.0,copa coñac,1.0,2.0,2020
187,100000187,76.0,Quinto,1.0,1.0,2020
188,100000188,76.0,Quinto,2.0,1.0,2020
188,100000188,144.0,tapas 2€,1.0,2.0,2020
189,100000189,9.0,Salteña,3.0,1.5,2020
190,100000190,9.0,Salteña,2.0,1.5,2020
190,100000190,1.0,E. POLLO,1.0,1.0,2020
191,100000191,78.0,Litro,3.0,2.5,2020
192,100000192,3.0,E. arroz,5.0,1.0,2020
192,100000192,18.0,pan espanada,3.0,1.0,2020
193,100000193,73.0,Jarra,3.0,1.5,2020
193,100000193,74.0,Tanque,1.0,2.5,2020
194,100000194,53.0,Vaso R.,3.0,1.0,2020
194,100000194,305.0,Pan,4.0,0.5,2020
195,100000195,174.0,Cafe Leche,2.0,1.2,2020
195,100000195,9.0,Salteña,2.0,1.5,2020
195,100000195,2.0,E. queso,1.0,1.0,2020
196,100000196,9.0,Salteña,1.0,1.5,2020
196,100000196,175.0,Belmonte,1.0,1.5,2020
197,100000197,174.0,Cafe Leche,1.0,1.2,2020
197,100000197,3.0,E. arroz,1.0,1.0,2020
198,100000198,172.0,Cortado/Manchado,1.0,1.0,2020
199,100000199,2.0,E. queso,2.0,1.0,2020
199,100000199,1.0,E. POLLO,1.0,1.0,2020
199,100000199,52.0,Refresco,1.0,1.5,2020
200,100000200,52.0,Refresco,1.0,1.5,2020
200,100000200,602.0,zuma de naranja,1.0,2.0,2020
200,100000200,2.0,E. queso,1.0,1.0,2020
201,100000201,173.0,Infusiones,1.0,1.0,2020
202,100000202,172.0,Cortado/Manchado,1.0,1.0,2020
203,100000203,53.0,Vaso R.,2.0,1.0,2020
203,100000203,2.0,E. queso,1.0,1.0,2020
203,100000203,3.0,E. arroz,1.0,1.0,2020
203,100000203,9.0,Salteña,1.0,1.5,2020
204,100000204,9.0,Salteña,1.0,1.5,2020
204,100000204,2.0,E. queso,1.0,1.0,2020
204,100000204,53.0,Vaso R.,1.0,1.0,2020
205,100000205,31.0,Panza frita,2.0,3.0,2020
205,100000205,50.0,Agua p.,1.0,1.0,2020
205,100000205,9.0,Salteña,4.0,1.5,2020
205,100000205,53.0,Vaso R.,3.0,1.0,2020
205,100000205,78.0,Litro,1.0,2.5,2020
206,100000206,76.0,Quinto,4.0,1.0,2020
206,100000206,9.0,Salteña,1.0,1.5,2020
206,100000206,142.0,tapas1€,1.0,1.0,2020
207,100000207,78.0,Litro,2.0,2.5,2020
207,100000207,306.0,bacaladilla frita,2.0,5.0,2020
208,100000208,36.0,Milanesa de pollo,4.0,6.0,2020
208,100000208,65.0,referesco 2 litros,1.0,3.0,2020
208,100000208,305.0,Pan,1.0,0.5,2020
209,100000209,41.0,menu 8€,2.0,8.0,2020
210,100000210,78.0,Litro,1.0,2.5,2020
210,100000210,43.0,paella,1.0,6.0,2020
211,100000211,41.0,menu 8€,1.0,8.0,2020
211,100000211,34.0,Patasca,1.0,4.0,2020
211,100000211,53.0,Vaso R.,1.0,1.0,2020
212,100000212,1.0,E. POLLO,1.0,1.0,2020
213,100000213,1.0,E. POLLO,1.0,1.0,2020
214,100000214,1.0,E. POLLO,1.0,1.0,2020
215,100000215,59.0,Agua Gas,6.0,1.5,2020
216,100000216,172.0,Cortado/Manchado,1.0,1.0,2020
217,100000217,77.0,Tercio,2.0,1.2,2020
217,100000217,305.0,Pan,3.0,0.5,2020
217,100000217,3.0,E. arroz,10.0,1.0,2020
218,100000218,76.0,Quinto,1.0,1.0,2020
219,100000219,76.0,Quinto,3.0,1.0,2020
219,100000219,72.0,Copa,1.0,1.2,2020
220,100000220,77.0,Tercio,0.0,1.2,2020
221,100000221,305.0,Pan,2.0,0.5,2020
221,100000221,1.0,E. POLLO,1.0,1.0,2020
221,100000221,2.0,E. queso,1.0,1.0,2020
222,100000222,1.0,E. POLLO,1.0,1.0,2020
223,100000223,1.0,E. POLLO,1.0,1.0,2020
224,100000224,1.0,E. POLLO,1.0,1.0,2020
225,100000225,1.0,E. POLLO,1.0,1.0,2020
226,100000226,1.0,E. POLLO,1.0,1.0,2020
227,100000227,78.0,Litro,2.0,2.5,2020
227,100000227,305.0,Pan,1.0,0.5,2020
228,100000228,1.0,E. POLLO,2.0,1.0,2020
229,100000229,52.0,Refresco,2.0,1.5,2020
230,100000230,1.0,E. POLLO,2.0,1.0,2020
231,100000231,1.0,E. POLLO,1.0,1.0,2020
232,100000232,9.0,Salteña,1.0,1.5,2020
232,100000232,53.0,Vaso R.,1.0,1.0,2020
233,100000233,1.0,E. POLLO,1.0,1.0,2020
234,100000234,1.0,E. POLLO,4.0,1.0,2020
235,100000235,9.0,Salteña,4.0,1.5,2020
236,100000236,65.0,referesco 2 litros,1.0,3.0,2020
236,100000236,30.0,Asadito yuca,4.0,2.0,2020
237,100000237,1.0,E. POLLO,1.0,1.0,2020
237,100000237,2.0,E. queso,2.0,1.0,2020
238,100000238,2.0,E. queso,2.0,1.0,2020
239,100000239,36.0,Milanesa de pollo,1.0,6.0,2020
239,100000239,35.0,Cerdo al Horno,1.0,6.0,2020
239,100000239,53.0,Vaso R.,1.0,1.0,2020
240,100000240,48.0,asadito vallegrandino 7€,1.0,7.0,2020
241,100000241,77.0,Tercio,2.0,1.2,2020
242,100000242,76.0,Quinto,1.0,1.0,2020
243,100000243,77.0,Tercio,1.0,1.2,2020
243,100000243,48.0,asadito vallegrandino 7€,2.0,7.0,2020
244,100000244,41.0,menu 8€,1.0,8.0,2020
245,100000245,77.0,Tercio,2.0,1.2,2020
245,100000245,56.0,J. Mocochinchi,1.0,3.0,2020
246,100000246,41.0,menu 8€,1.0,8.0,2020
247,100000247,1.0,E. POLLO,1.0,1.0,2020
248,100000248,48.0,asadito vallegrandino 7€,1.0,7.0,2020
248,100000248,77.0,Tercio,4.0,1.2,2020
249,100000249,1.0,E. POLLO,1.0,1.0,2020
250,100000250,1.0,E. POLLO,1.0,1.0,2020
251,100000251,53.0,Vaso R.,26.0,1.0,2020
252,100000252,53.0,Vaso R.,1.0,1.0,2020
253,100000253,78.0,Litro,2.0,2.5,2020
254,100000254,71.0,Caña,20.0,1.0,2020
255,100000255,78.0,Litro,1.0,2.5,2020
256,100000256,71.0,Caña,1.0,1.0,2020
256,100000256,9.0,Salteña,1.0,1.5,2020
256,100000256,1.0,E. POLLO,1.0,1.0,2020
256,100000256,30.0,Asadito yuca,1.0,2.0,2020
257,100000257,78.0,Litro,2.0,2.5,2020
258,100000258,74.0,Tanque,3.0,2.5,2020
259,100000259,74.0,Tanque,1.0,2.5,2020
259,100000259,31.0,Panza frita,1.0,3.0,2020
259,100000259,3.0,E. arroz,2.0,1.0,2020
259,100000259,53.0,Vaso R.,1.0,1.0,2020
260,100000260,53.0,Vaso R.,2.0,1.0,2020
260,100000260,3.0,E. arroz,1.0,1.0,2020
261,100000261,74.0,Tanque,1.0,2.5,2020
262,100000262,76.0,Quinto,1.0,1.0,2020
263,100000263,78.0,Litro,1.0,2.5,2020
264,100000264,3000.0,suspiro,1.0,0.5,2020
265,100000265,174.0,Cafe Leche,1.0,1.2,2020
265,100000265,76.0,Quinto,3.0,1.0,2020
266,100000266,52.0,Refresco,1.0,1.5,2020
267,100000267,1.0,E. POLLO,1.0,1.0,2020
268,100000268,173.0,Infusiones,1.0,1.0,2020
269,100000269,173.0,Infusiones,2.0,1.0,2020
269,100000269,2.0,E. queso,2.0,1.0,2020
269,100000269,3.0,E. arroz,1.0,1.0,2020
269,100000269,17.0,pan 2x1,2.0,1.0,2020
269,100000269,1.0,E. POLLO,1.0,1.0,2020
270,100000270,17.0,pan 2x1,1.0,1.0,2020
270,100000270,18.0,pan espanada,2.0,1.0,2020
270,100000270,3.0,E. arroz,2.0,1.0,2020
271,100000271,77.0,Tercio,1.0,1.2,2020
271,100000271,142.0,tapas1€,1.0,1.0,2020
272,100000272,1.0,E. POLLO,1.0,1.0,2020
272,100000272,2.0,E. queso,1.0,1.0,2020
272,100000272,3.0,E. arroz,1.0,1.0,2020
272,100000272,53.0,Vaso R.,2.0,1.0,2020
273,100000273,50.0,Agua p.,1.0,1.0,2020
274,100000274,48.0,asadito vallegrandino 7€,1.0,7.0,2020
274,100000274,31.0,Panza frita,1.0,3.0,2020
274,100000274,52.0,Refresco,1.0,1.5,2020
274,100000274,53.0,Vaso R.,1.0,1.0,2020
274,100000274,9.0,Salteña,4.0,1.5,2020
274,100000274,63.0,Zumo de melocoton,1.0,1.0,2020
274,100000274,2.0,E. queso,1.0,1.0,2020
274,100000274,1.0,E. POLLO,1.0,1.0,2020
275,100000275,1.0,E. POLLO,1.0,1.0,2020
275,100000275,2.0,E. queso,2.0,1.0,2020
275,100000275,52.0,Refresco,1.0,1.5,2020
275,100000275,174.0,Cafe Leche,1.0,1.2,2020
276,100000276,172.0,Cortado/Manchado,1.0,1.0,2020
277,100000277,9.0,Salteña,4.0,1.5,2020
278,100000278,53.0,Vaso R.,1.0,1.0,2020
278,100000278,172.0,Cortado/Manchado,1.0,1.0,2020
278,100000278,18.0,pan espanada,2.0,1.0,2020
279,100000279,77.0,Tercio,1.0,1.2,2020
279,100000279,33.0,Fricase,1.0,4.0,2020
280,100000280,53.0,Vaso R.,2.0,1.0,2020
280,100000280,3.0,E. arroz,2.0,1.0,2020
280,100000280,1.0,E. POLLO,2.0,1.0,2020
280,100000280,9.0,Salteña,1.0,1.5,2020
280,100000280,31.0,Panza frita,1.0,3.0,2020
280,100000280,51.0,Agua g.,1.0,1.5,2020
281,100000281,53.0,Vaso R.,2.0,1.0,2020
281,100000281,18.0,pan espanada,1.0,1.0,2020
281,100000281,2.0,E. queso,2.0,1.0,2020
281,100000281,3.0,E. arroz,2.0,1.0,2020
282,100000282,174.0,Cafe Leche,1.0,1.2,2020
282,100000282,750.0,desayuno,1.0,2.0,2020
282,100000282,3.0,E. arroz,1.0,1.0,2020
282,100000282,53.0,Vaso R.,3.0,1.0,2020
282,100000282,9.0,Salteña,1.0,1.5,2020
283,100000283,56.0,J. Mocochinchi,1.0,3.0,2020
283,100000283,3.0,E. arroz,2.0,1.0,2020
283,100000283,9.0,Salteña,1.0,1.5,2020
284,100000284,1.0,E. POLLO,1.0,1.0,2020
285,100000285,76.0,Quinto,2.0,1.0,2020
286,100000286,174.0,Cafe Leche,1.0,1.2,2020
286,100000286,3.0,E. arroz,1.0,1.0,2020
287,100000287,3.0,E. arroz,1.0,1.0,2020
287,100000287,52.0,Refresco,1.0,1.5,2020
288,100000288,76.0,Quinto,6.0,1.0,2020
289,100000289,9.0,Salteña,2.0,1.5,2020
289,100000289,53.0,Vaso R.,1.0,1.0,2020
290,100000290,1.0,E. POLLO,2.0,1.0,2020
291,100000291,2.0,E. queso,4.0,1.0,2020
