NUMCAJ,FECHA,year_file
100002396,2020-09-06,2020
100002397,2020-09-06,2020
100002398,2020-09-06,2020
100002399,2020-09-06,2020
100002400,2020-09-06,2020
100002401,2020-09-07,2020
100002402,2020-09-07,2020
100002403,2020-09-07,2020
100002404,2020-09-07,2020
100002405,2020-09-07,2020
100002406,2020-09-07,2020
100002407,2020-09-07,2020
100002408,2020-09-07,2020
100002409,2020-09-07,2020
100002410,2020-09-07,2020
100002411,2020-09-07,2020
100002412,2020-09-07,2020
100002413,2020-09-07,2020
100002414,2020-09-07,2020
100002415,2020-09-07,2020
100002416,2020-09-07,2020
100002417,2020-09-07,2020
100002418,2020-09-07,2020
100002419,2020-09-07,2020
100002420,2020-09-07,2020
100002421,2020-09-07,2020
100002422,2020-09-07,2020
100002423,2020-09-07,2020
100002424,2020-09-07,2020
100002425,2020-09-07,2020
100002426,2020-09-07,2020
100002427,2020-09-08,2020
100002428,2020-09-08,2020
100002429,2020-09-08,2020
100002430,2020-09-08,2020
100002431,2020-09-08,2020
100002432,2020-09-08,2020
100002433,2020-09-08,2020
100002434,2020-09-08,2020
100002435,2020-09-08,2020
100002436,2020-09-08,2020
100002437,2020-09-08,2020
100002438,2020-09-08,2020
100002439,2020-09-08,2020
100002440,2020-09-08,2020
100002441,2020-09-08,2020
100002442,2020-09-08,2020
100002443,2020-09-08,2020
100002444,2020-09-08,2020
100002445,2020-09-09,2020
100002446,2020-09-09,2020
100002447,2020-09-09,2020
100002448,2020-09-09,2020
100002449,2020-09-09,2020
100002450,2020-09-09,2020
100002451,2020-09-09,2020
100002452,2020-09-09,2020
100002453,2020-09-09,2020
100002454,2020-09-09,2020
100002455,2020-09-09,2020
100002456,2020-09-09,2020
100002457,2020-09-09,2020
100002458,2020-09-09,2020
100002459,2020-09-09,2020
100002460,2020-09-09,2020
100002461,2020-09-09,2020
100002462,2020-09-09,2020
100002463,2020-09-09,2020
100002464,2020-09-09,2020
100002465,2020-09-10,2020
100002466,2020-09-10,2020
100002467,2020-09-10,2020
100002468,2020-09-10,2020
100002469,2020-09-10,2020
100002470,2020-09-10,2020
100002471,2020-09-10,2020
100002472,2020-09-10,2020
100002473,2020-09-10,2020
100002474,2020-09-10,2020
100002475,2020-09-10,2020
100002476,2020-09-10,2020
100002477,2020-09-10,2020
100002478,2020-09-10,2020
100002479,2020-09-10,2020
100002480,2020-09-10,2020
100002481,2020-09-10,2020
100002482,2020-09-10,2020
100002483,2020-09-10,2020
100002484,2020-09-10,2020
100002485,2020-09-10,2020
100002486,2020-09-10,2020
100002487,2020-09-10,2020
100002488,2020-09-10,2020
100002489,2020-09-10,2020
100002490,2020-09-10,2020
100002491,2020-09-10,2020
100002492,2020-09-10,2020
100002493,2020-09-10,2020
100002494,2020-09-10,2020
100002495,2020-09-10,2020
100002496,2020-09-10,2020
100002497,2020-09-10,2020
100002498,2020-09-10,2020
100002499,2020-09-10,2020
100002500,2020-09-10,2020
100002501,2020-09-10,2020
100002502,2020-09-10,2020
100002503,2020-09-11,2020
100002504,2020-09-11,2020
100002505,2020-09-11,2020
100002506,2020-09-11,2020
100002507,2020-09-11,2020
100002508,2020-09-11,2020
100002509,2020-09-11,2020
100002510,2020-09-11,2020
100002511,2020-09-11,2020
100002512,2020-09-11,2020
100002513,2020-09-11,2020
100002514,2020-09-11,2020
100002515,2020-09-11,2020
100002516,2020-09-11,2020
100002517,2020-09-11,2020
100002518,2020-09-11,2020
100002519,2020-09-11,2020
100002520,2020-09-11,2020
100002521,2020-09-11,2020
100002522,2020-09-11,2020
100002523,2020-09-11,2020
100002524,2020-09-11,2020
100002525,2020-09-11,2020
100002526,2020-09-11,2020
100002527,2020-09-11,2020
100002528,2020-09-11,2020
100002529,2020-09-11,2020
100002530,2020-09-11,2020
100002531,2020-09-11,2020
100002532,2020-09-11,2020
100002533,2020-09-11,2020
100002534,2020-09-11,2020
100002535,2020-09-11,2020
100002536,2020-09-11,2020
100002537,2020-09-11,2020
100002538,2020-09-11,2020
100002539,2020-09-11,2020
100002540,2020-09-11,2020
100002541,2020-09-12,2020
100002542,2020-09-12,2020
100002543,2020-09-12,2020
100002544,2020-09-12,2020
100002545,2020-09-12,2020
100002546,2020-09-12,2020
100002547,2020-09-12,2020
100002548,2020-09-12,2020
100002549,2020-09-12,2020
100002550,2020-09-12,2020
100002551,2020-09-12,2020
100002552,2020-09-12,2020
100002553,2020-09-12,2020
100002554,2020-09-12,2020
100002555,2020-09-12,2020
100002556,2020-09-12,2020
100002557,2020-09-12,2020
100002558,2020-09-12,2020
100002559,2020-09-12,2020
100002560,2020-09-12,2020
100002561,2020-09-12,2020
100002562,2020-09-12,2020
100002563,2020-09-12,2020
100002564,2020-09-13,2020
100002565,2020-09-13,2020
100002566,2020-09-13,2020
100002567,2020-09-13,2020
100002568,2020-09-13,2020
100002569,2020-09-13,2020
100002570,2020-09-13,2020
100002571,2020-09-13,2020
100002572,2020-09-13,2020
100002573,2020-09-13,2020
100002574,2020-09-13,2020
100002575,2020-09-13,2020
100002576,2020-09-13,2020
100002577,2020-09-13,2020
100002578,2020-09-13,2020
100002579,2020-09-13,2020
100002580,2020-09-13,2020
100002581,2020-09-13,2020
100002582,2020-09-13,2020
100002583,2020-09-13,2020
100002584,2020-09-13,2020
100002585,2020-09-13,2020
100002586,2020-09-13,2020
100002587,2020-09-13,2020
100002588,2020-09-13,2020
100002589,2020-09-13,2020
100002590,2020-09-13,2020
100002591,2020-09-13,2020
100002592,2020-09-13,2020
100002593,2020-09-13,2020
100002594,2020-09-13,2020
100002595,2020-09-13,2020
100002596,2020-09-13,2020
100002597,2020-09-13,2020
100002598,2020-09-13,2020
100002599,2020-09-13,2020
100002600,2020-09-13,2020
100002601,2020-09-13,2020
100002602,2020-09-13,2020
100002603,2020-09-13,2020
100002604,2020-09-13,2020
100002605,2020-09-13,2020
100002606,2020-09-13,2020
100002607,2020-09-13,2020
100002608,2020-09-13,2020
100002609,2020-09-13,2020
100002610,2020-09-13,2020
100002611,2020-09-13,2020
100002612,2020-09-13,2020
100002613,2020-09-13,2020
100002614,2020-09-13,2020
100002615,2020-09-13,2020
100002616,2020-09-13,2020
100002617,2020-09-13,2020
100002618,2020-09-13,2020
100002619,2020-09-13,2020
100002620,2020-09-13,2020
100002621,2020-09-13,2020
100002622,2020-09-13,2020
100002623,2020-09-13,2020
100002624,2020-09-13,2020
100002625,2020-09-13,2020
100002626,2020-09-13,2020
100002627,2020-09-13,2020
100002628,2020-09-13,2020
100002629,2020-09-14,2020
100002630,2020-09-14,2020
100002631,2020-09-14,2020
100002632,2020-09-14,2020
100002633,2020-09-14,2020
100002634,2020-09-14,2020
100002635,2020-09-14,2020
100002636,2020-09-14,2020
100002637,2020-09-14,2020
100002638,2020-09-14,2020
100002639,2020-09-14,2020
100002640,2020-09-14,2020
100002641,2020-09-14,2020
100002642,2020-09-14,2020
100002643,2020-09-14,2020
100002644,2020-09-14,2020
100002645,2020-09-14,2020
100002646,2020-09-14,2020
100002647,2020-09-14,2020
100002648,2020-09-14,2020
100002649,2020-09-14,2020
100002650,2020-09-14,2020
100002651,2020-09-14,2020
100002652,2020-09-14,2020
100002653,2020-09-14,2020
100002654,2020-09-14,2020
100002655,2020-09-14,2020
100002656,2020-09-14,2020
100002657,2020-09-14,2020
100002658,2020-09-14,2020
100002659,2020-09-14,2020
100002660,2020-09-14,2020
100002661,2020-09-14,2020
100002662,2020-09-14,2020
100002663,2020-09-14,2020
100002664,2020-09-14,2020
100002665,2020-09-14,2020
100002666,2020-09-14,2020
100002667,2020-09-14,2020
100002668,2020-09-14,2020
100002669,2020-09-14,2020
100002670,2020-09-15,2020
100002671,2020-09-15,2020
100002672,2020-09-15,2020
100002673,2020-09-15,2020
100002674,2020-09-15,2020
100002675,2020-09-15,2020
100002676,2020-09-15,2020
100002677,2020-09-15,2020
100002678,2020-09-15,2020
100002679,2020-09-15,2020
100002680,2020-09-15,2020
100002681,2020-09-15,2020
100002682,2020-09-15,2020
100002683,2020-09-15,2020
100002684,2020-09-15,2020
100002685,2020-09-15,2020
100002686,2020-09-15,2020
100002687,2020-09-15,2020
100002688,2020-09-15,2020
100002689,2020-09-15,2020
100002690,2020-09-15,2020
100002691,2020-09-15,2020
100002692,2020-09-15,2020
100002693,2020-09-15,2020
100002694,2020-09-15,2020
100002695,2020-09-15,2020
100002696,2020-09-16,2020
100002697,2020-09-16,2020
100002698,2020-09-16,2020
100002699,2020-09-16,2020
100002700,2020-09-16,2020
100002701,2020-09-16,2020
100002702,2020-09-16,2020
100002703,2020-09-16,2020
100002704,2020-09-16,2020
100002705,2020-09-16,2020
100002706,2020-09-16,2020
100002707,2020-09-16,2020
100002708,2020-09-16,2020
100002709,2020-09-16,2020
100002710,2020-09-16,2020
100002711,2020-09-16,2020
100002712,2020-09-16,2020
100002713,2020-09-16,2020
100002714,2020-09-16,2020
100002715,2020-09-16,2020
100002716,2020-09-17,2020
100002717,2020-09-17,2020
100002718,2020-09-17,2020
100002719,2020-09-17,2020
100002720,2020-09-17,2020
100002721,2020-09-17,2020
100002722,2020-09-17,2020
100002723,2020-09-17,2020
100002724,2020-09-17,2020
100002725,2020-09-17,2020
100002726,2020-09-17,2020
100002727,2020-09-17,2020
100002728,2020-09-17,2020
100002729,2020-09-17,2020
100002730,2020-09-17,2020
100002731,2020-09-17,2020
100002732,2020-09-17,2020
100002733,2020-09-17,2020
100002734,2020-09-17,2020
100002735,2020-09-17,2020
100002736,2020-09-17,2020
100002737,2020-09-17,2020
100002738,2020-09-17,2020
100002739,2020-09-17,2020
100002740,2020-09-17,2020
100002741,2020-09-17,2020
100002742,2020-09-17,2020
100002743,2020-09-17,2020
100002744,2020-09-17,2020
100002745,2020-09-17,2020
100002746,2020-09-17,2020
100002747,2020-09-17,2020
100002748,2020-09-17,2020
100002749,2020-09-17,2020
100002750,2020-09-17,2020
100002751,2020-09-17,2020
100002752,2020-09-17,2020
100002753,2020-09-17,2020
100002754,2020-09-17,2020
100002755,2020-09-17,2020
100002756,2020-09-17,2020
100002757,2020-09-17,2020
100002758,2020-09-17,2020
100002759,2020-09-17,2020
100002760,2020-09-17,2020
100002761,2020-09-17,2020
100002762,2020-09-17,2020
100002763,2020-09-17,2020
100002764,2020-09-17,2020
100002765,2020-09-18,2020
100002766,2020-09-18,2020
100002767,2020-09-18,2020
100002768,2020-09-18,2020
100002769,2020-09-18,2020
100002770,2020-09-18,2020
100002771,2020-09-18,2020
100002772,2020-09-18,2020
100002773,2020-09-18,2020
100002774,2020-09-18,2020
100002775,2020-09-18,2020
100002776,2020-09-18,2020
100002777,2020-09-18,2020
100002778,2020-09-18,2020
100002779,2020-09-18,2020
100002780,2020-09-18,2020
100002781,2020-09-18,2020
100002782,2020-09-18,2020
100002783,2020-09-18,2020
100002784,2020-09-18,2020
100002785,2020-09-18,2020
100002786,2020-09-18,2020
100002787,2020-09-18,2020
100002788,2020-09-18,2020
100002789,2020-09-18,2020
100002790,2020-09-18,2020
100002791,2020-09-18,2020
100002792,2020-09-18,2020
100002793,2020-09-18,2020
100002794,2020-09-18,2020
100002795,2020-09-18,2020
100002796,2020-09-18,2020
100002797,2020-09-18,2020
100002798,2020-09-18,2020
100002799,2020-09-18,2020
100002800,2020-09-18,2020
100002801,2020-09-18,2020
100002802,2020-09-18,2020
100002803,2020-09-18,2020
100002804,2020-09-18,2020
100002805,2020-09-18,2020
100002806,2020-09-18,2020
100002807,2020-09-18,2020
100002808,2020-09-18,2020
100002809,2020-09-18,2020
100002810,2020-09-18,2020
100002811,2020-09-18,2020
100002812,2020-09-18,2020
100002813,2020-09-18,2020
100002814,2020-09-18,2020
100002815,2020-09-18,2020
100002816,2020-09-18,2020
100002817,2020-09-18,2020
100002818,2020-09-18,2020
100002819,2020-09-18,2020
100002820,2020-09-18,2020
100002821,2020-09-18,2020
100002822,2020-09-18,2020
100002823,2020-09-18,2020
100002824,2020-09-18,2020
100002825,2020-09-18,2020
100002826,2020-09-18,2020
100002827,2020-09-18,2020
100002828,2020-09-18,2020
100002829,2020-09-19,2020
100002830,2020-09-19,2020
100002831,2020-09-19,2020
100002832,2020-09-19,2020
100002833,2020-09-19,2020
100002834,2020-09-19,2020
100002835,2020-09-19,2020
100002836,2020-09-19,2020
100002837,2020-09-19,2020
100002838,2020-09-19,2020
100002839,2020-09-19,2020
100002840,2020-09-19,2020
100002841,2020-09-19,2020
100002842,2020-09-19,2020
100002843,2020-09-19,2020
100002844,2020-09-19,2020
100002845,2020-09-19,2020
100002846,2020-09-19,2020
100002847,2020-09-19,2020
100002848,2020-09-19,2020
100002849,2020-09-19,2020
100002850,2020-09-19,2020
100002851,2020-09-19,2020
100002852,2020-09-19,2020
100002853,2020-09-19,2020
100002854,2020-09-19,2020
100002855,2020-09-19,2020
100002856,2020-09-19,2020
100002857,2020-09-19,2020
100002858,2020-09-19,2020
100002859,2020-09-19,2020
100002860,2020-09-19,2020
100002861,2020-09-19,2020
100002862,2020-09-19,2020
100002863,2020-09-19,2020
100002864,2020-09-19,2020
100002865,2020-09-19,2020
100002866,2020-09-19,2020
100002867,2020-09-19,2020
100002868,2020-09-19,2020
100002869,2020-09-19,2020
100002870,2020-09-19,2020
100002871,2020-09-19,2020
100002872,2020-09-19,2020
100002873,2020-09-19,2020
100002874,2020-09-19,2020
100002875,2020-09-19,2020
100002876,2020-09-19,2020
100002877,2020-09-19,2020
100002878,2020-09-19,2020
100002879,2020-09-19,2020
100002880,2020-09-19,2020
100002881,2020-09-19,2020
100002882,2020-09-19,2020
100002883,2020-09-19,2020
100002884,2020-09-19,2020
100002885,2020-09-19,2020
100002886,2020-09-19,2020
100002887,2020-09-19,2020
100002888,2020-09-19,2020
100002889,2020-09-19,2020
100002890,2020-09-19,2020
100002891,2020-09-19,2020
100002892,2020-09-19,2020
100002893,2020-09-19,2020
100002894,2020-09-19,2020
100002895,2020-09-19,2020
100002896,2020-09-20,2020
100002897,2020-09-20,2020
100002898,2020-09-20,2020
100002899,2020-09-20,2020
100002900,2020-09-20,2020
100002901,2020-09-20,2020
100002902,2020-09-20,2020
100002903,2020-09-20,2020
100002904,2020-09-20,2020
100002905,2020-09-20,2020
100002906,2020-09-20,2020
100002907,2020-09-20,2020
100002908,2020-09-20,2020
100002909,2020-09-20,2020
100002910,2020-09-20,2020
100002911,2020-09-20,2020
100002912,2020-09-20,2020
100002913,2020-09-20,2020
100002914,2020-09-20,2020
100002915,2020-09-20,2020
100002916,2020-09-20,2020
100002917,2020-09-20,2020
100002918,2020-09-20,2020
100002919,2020-09-20,2020
100002920,2020-09-20,2020
100002921,2020-09-20,2020
100002922,2020-09-20,2020
100002923,2020-09-20,2020
100002924,2020-09-20,2020
100002925,2020-09-20,2020
100002926,2020-09-20,2020
100002927,2020-09-20,2020
100002928,2020-09-20,2020
100002929,2020-09-20,2020
100002930,2020-09-20,2020
100002931,2020-09-20,2020
100002932,2020-09-20,2020
100002933,2020-09-20,2020
100002934,2020-09-20,2020
100002935,2020-09-20,2020
100002936,2020-09-20,2020
100002937,2020-09-20,2020
100002938,2020-09-20,2020
100002939,2020-09-20,2020
100002940,2020-09-20,2020
100002941,2020-09-20,2020
100002942,2020-09-20,2020
100002943,2020-09-20,2020
100002944,2020-09-20,2020
100002945,2020-09-20,2020
100002946,2020-09-20,2020
100002947,2020-09-20,2020
100002948,2020-09-20,2020
100002949,2020-09-20,2020
100002950,2020-09-20,2020
100002951,2020-09-20,2020
100002952,2020-09-20,2020
100002953,2020-09-20,2020
100002954,2020-09-20,2020
100002955,2020-09-20,2020
100002956,2020-09-20,2020
100002957,2020-09-20,2020
100002958,2020-09-20,2020
100002959,2020-09-20,2020
100002960,2020-09-21,2020
100002961,2020-09-21,2020
100002962,2020-09-21,2020
100002963,2020-09-21,2020
100002964,2020-09-21,2020
100002965,2020-09-21,2020
100002966,2020-09-21,2020
100002967,2020-09-21,2020
100002968,2020-09-21,2020
100002969,2020-09-21,2020
100002970,2020-09-21,2020
100002971,2020-09-21,2020
100002972,2020-09-21,2020
100002973,2020-09-21,2020
100002974,2020-09-21,2020
100002975,2020-09-21,2020
100002976,2020-09-21,2020
100002977,2020-09-21,2020
100002978,2020-09-21,2020
100002979,2020-09-21,2020
100002980,2020-09-21,2020
100002981,2020-09-21,2020
100002982,2020-09-21,2020
100002983,2020-09-21,2020
100002984,2020-09-21,2020
100002985,2020-09-21,2020
100002986,2020-09-21,2020
100002987,2020-09-21,2020
100002988,2020-09-21,2020
100002989,2020-09-21,2020
100002990,2020-09-21,2020
100002991,2020-09-21,2020
100002992,2020-09-21,2020
100002993,2020-09-21,2020
100002994,2020-09-21,2020
100002995,2020-09-21,2020
100002996,2020-09-21,2020
100002997,2020-09-21,2020
100002998,2020-09-21,2020
100002999,2020-09-21,2020
100003000,2020-09-21,2020
100003001,2020-09-21,2020
100003002,2020-09-21,2020
100003003,2020-09-21,2020
100003004,2020-09-21,2020
100003005,2020-09-21,2020
100003006,2020-09-21,2020
100003007,2020-09-21,2020
100003008,2020-09-22,2020
100003009,2020-09-22,2020
100003010,2020-09-22,2020
100003011,2020-09-22,2020
100003012,2020-09-22,2020
100003013,2020-09-22,2020
100003014,2020-09-22,2020
100003015,2020-09-22,2020
100003016,2020-09-22,2020
100003017,2020-09-22,2020
100003018,2020-09-22,2020
100003019,2020-09-22,2020
100003020,2020-09-22,2020
100003021,2020-09-22,2020
100003022,2020-09-22,2020
100003023,2020-09-22,2020
100003024,2020-09-22,2020
100003025,2020-09-22,2020
100003026,2020-09-22,2020
100003027,2020-09-22,2020
100003028,2020-09-22,2020
100003029,2020-09-22,2020
100003030,2020-09-22,2020
100003031,2020-09-22,2020
100003032,2020-09-22,2020
100003033,2020-09-22,2020
100003034,2020-09-22,2020
100003035,2020-09-22,2020
100003036,2020-09-22,2020
100003037,2020-09-22,2020
100003038,2020-09-22,2020
100003039,2020-09-22,2020
100003040,2020-09-22,2020
100003041,2020-09-22,2020
100003042,2020-09-22,2020
100003043,2020-09-23,2020
100003044,2020-09-23,2020
100003045,2020-09-23,2020
100003046,2020-09-23,2020
100003047,2020-09-23,2020
100003048,2020-09-23,2020
100003049,2020-09-23,2020
100003050,2020-09-23,2020
100003051,2020-09-23,2020
100003052,2020-09-23,2020
100003053,2020-09-23,2020
100003054,2020-09-23,2020
100003055,2020-09-23,2020
100003056,2020-09-23,2020
100003057,2020-09-23,2020
100003058,2020-09-23,2020
100003059,2020-09-23,2020
100003060,2020-09-23,2020
100003061,2020-09-23,2020
100003062,2020-09-23,2020
100003063,2020-09-23,2020
100003064,2020-09-23,2020
100003065,2020-09-23,2020
100003066,2020-09-23,2020
100003067,2020-09-23,2020
100003068,2020-09-23,2020
100003069,2020-09-23,2020
100003070,2020-09-23,2020
100003071,2020-09-23,2020
100003072,2020-09-23,2020
100003073,2020-09-23,2020
100003074,2020-09-23,2020
100003075,2020-09-23,2020
100003076,2020-09-23,2020
100003077,2020-09-23,2020
100003078,2020-09-23,2020
100003079,2020-09-23,2020
100003080,2020-09-23,2020
100003081,2020-09-23,2020
100003082,2020-09-23,2020
100003083,2020-09-23,2020
100003084,2020-09-23,2020
100003085,2020-09-23,2020
100003086,2020-09-23,2020
100003087,2020-09-23,2020
100003088,2020-09-23,2020
100003089,2020-09-23,2020
100003090,2020-09-23,2020
100003091,2020-09-23,2020
100003092,2020-09-23,2020
100003093,2020-09-23,2020
100003094,2020-09-23,2020
100003095,2020-09-23,2020
100003096,2020-09-23,2020
100003097,2020-09-23,2020
100003098,2020-09-23,2020
100003099,2020-09-23,2020
100003100,2020-09-24,2020
100003101,2020-09-24,2020
100003102,2020-09-24,2020
100003103,2020-09-24,2020
100003104,2020-09-24,2020
100003105,2020-09-24,2020
100003106,2020-09-24,2020
100003107,2020-09-24,2020
100003108,2020-09-24,2020
100003109,2020-09-24,2020
100003110,2020-09-24,2020
100003111,2020-09-24,2020
100003112,2020-09-24,2020
100003113,2020-09-24,2020
100003114,2020-09-24,2020
100003115,2020-09-24,2020
100003116,2020-09-24,2020
100003117,2020-09-24,2020
100003118,2020-09-24,2020
100003119,2020-09-24,2020
100003120,2020-09-24,2020
100003121,2020-09-24,2020
100003122,2020-09-24,2020
100003123,2020-09-24,2020
100003124,2020-09-24,2020
100003125,2020-09-24,2020
100003126,2020-09-24,2020
100003127,2020-09-24,2020
100003128,2020-09-24,2020
100003129,2020-09-24,2020
100003130,2020-09-24,2020
100003131,2020-09-24,2020
100003132,2020-09-24,2020
100003133,2020-09-24,2020
100003134,2020-09-24,2020
100003135,2020-09-24,2020
100003136,2020-09-24,2020
100003137,2020-09-24,2020
100003138,2020-09-24,2020
100003139,2020-09-24,2020
100003140,2020-09-24,2020
100003141,2020-09-24,2020
100003142,2020-09-24,2020
100003143,2020-09-24,2020
100003144,2020-09-24,2020
100003145,2020-09-24,2020
100003146,2020-09-24,2020
100003147,2020-09-24,2020
100003148,2020-09-24,2020
100003149,2020-09-24,2020
100003150,2020-09-24,2020
100003151,2020-09-24,2020
100003152,2020-09-24,2020
100003153,2020-09-25,2020
100003154,2020-09-25,2020
100003155,2020-09-25,2020
100003156,2020-09-25,2020
100003157,2020-09-25,2020
100003158,2020-09-25,2020
100003159,2020-09-25,2020
100003160,2020-09-25,2020
100003161,2020-09-25,2020
100003162,2020-09-25,2020
100003163,2020-09-25,2020
100003164,2020-09-25,2020
100003165,2020-09-25,2020
100003166,2020-09-25,2020
100003167,2020-09-25,2020
100003168,2020-09-25,2020
100003169,2020-09-25,2020
100003170,2020-09-25,2020
100003171,2020-09-25,2020
100003172,2020-09-25,2020
100003173,2020-09-25,2020
100003174,2020-09-25,2020
100003175,2020-09-25,2020
100003176,2020-09-25,2020
100003177,2020-09-25,2020
100003178,2020-09-25,2020
100003179,2020-09-25,2020
100003180,2020-09-25,2020
100003181,2020-09-25,2020
100003182,2020-09-25,2020
100003183,2020-09-25,2020
100003184,2020-09-25,2020
100003185,2020-09-25,2020
100003186,2020-09-25,2020
100003187,2020-09-25,2020
100003188,2020-09-25,2020
100003189,2020-09-25,2020
100003190,2020-09-25,2020
100003191,2020-09-25,2020
100003192,2020-09-25,2020
100003193,2020-09-26,2020
100003194,2020-09-26,2020
100003195,2020-09-26,2020
100003196,2020-09-26,2020
100003197,2020-09-26,2020
100003198,2020-09-26,2020
100003199,2020-09-26,2020
100003200,2020-09-26,2020
100003201,2020-09-26,2020
100003202,2020-09-26,2020
100003203,2020-09-26,2020
100003204,2020-09-26,2020
100003205,2020-09-26,2020
100003206,2020-09-26,2020
100003207,2020-09-26,2020
100003208,2020-09-26,2020
100003209,2020-09-26,2020
100003210,2020-09-26,2020
100003211,2020-09-26,2020
100003212,2020-09-26,2020
100003213,2020-09-26,2020
100003214,2020-09-26,2020
100003215,2020-09-26,2020
100003216,2020-09-26,2020
100003217,2020-09-26,2020
100003218,2020-09-26,2020
100003219,2020-09-26,2020
100003220,2020-09-26,2020
100003221,2020-09-26,2020
100003222,2020-09-27,2020
100003223,2020-09-27,2020
100003224,2020-09-27,2020
100003225,2020-09-27,2020
100003226,2020-09-27,2020
100003227,2020-09-27,2020
100003228,2020-09-27,2020
100003229,2020-09-27,2020
100003230,2020-09-27,2020
100003231,2020-09-27,2020
100003232,2020-09-27,2020
100003233,2020-09-27,2020
100003234,2020-09-27,2020
100003235,2020-09-27,2020
100003236,2020-09-27,2020
100003237,2020-09-27,2020
100003238,2020-09-27,2020
100003239,2020-09-27,2020
100003240,2020-09-27,2020
100003241,2020-09-27,2020
100003242,2020-09-27,2020
100003243,2020-09-27,2020
100003244,2020-09-27,2020
100003245,2020-09-27,2020
100003246,2020-09-27,2020
100003247,2020-09-27,2020
100003248,2020-09-27,2020
100003249,2020-09-27,2020
100003250,2020-09-27,2020
100003251,2020-09-27,2020
100003252,2020-09-27,2020
100003253,2020-09-27,2020
100003254,2020-09-27,2020
100003255,2020-09-27,2020
100003256,2020-09-27,2020
100003257,2020-09-27,2020
100003258,2020-09-27,2020
100003259,2020-09-27,2020
100003260,2020-09-27,2020
100003261,2020-09-27,2020
100003262,2020-09-27,2020
100003263,2020-09-27,2020
100003264,2020-09-27,2020
100003265,2020-09-27,2020
100003266,2020-09-27,2020
100003267,2020-09-27,2020
100003268,2020-09-27,2020
100003269,2020-09-27,2020
100003270,2020-09-27,2020
100003271,2020-09-27,2020
100003272,2020-09-27,2020
100003273,2020-09-27,2020
100003274,2020-09-27,2020
100003275,2020-09-27,2020
100003276,2020-09-27,2020
100003277,2020-09-27,2020
100003278,2020-09-27,2020
100003279,2020-09-27,2020
100003280,2020-09-27,2020
100003281,2020-09-27,2020
100003282,2020-09-27,2020
100003283,2020-09-27,2020
100003284,2020-09-27,2020
100003285,2020-09-27,2020
100003286,2020-09-27,2020
100003287,2020-09-27,2020
100003288,2020-09-27,2020
100003289,2020-09-27,2020
100003290,2020-09-27,2020
100003291,2020-09-27,2020
100003292,2020-09-27,2020
100003293,2020-09-27,2020
100003294,2020-09-27,2020
100003295,2020-09-27,2020
100003296,2020-09-27,2020
100003297,2020-09-27,2020
100003298,2020-09-27,2020
100003299,2020-09-27,2020
100003300,2020-09-27,2020
100003301,2020-09-27,2020
100003302,2020-09-27,2020
100003303,2020-09-27,2020
100003304,2020-09-27,2020
100003305,2020-09-27,2020
100003306,2020-09-27,2020
100003307,2020-09-27,2020
100003308,2020-09-27,2020
100003309,2020-09-27,2020
100003310,2020-09-27,2020
100003311,2020-09-27,2020
100003312,2020-09-27,2020
100003313,2020-09-27,2020
100003314,2020-09-27,2020
100003315,2020-09-27,2020
100003316,2020-09-28,2020
100003317,2020-09-28,2020
100003318,2020-09-28,2020
100003319,2020-09-28,2020
100003320,2020-09-28,2020
100003321,2020-09-28,2020
100003322,2020-09-28,2020
100003323,2020-09-28,2020
100003324,2020-09-28,2020
100003325,2020-09-28,2020
100003326,2020-09-28,2020
100003327,2020-09-28,2020
100003328,2020-09-28,2020
100003329,2020-09-28,2020
100003330,2020-09-28,2020
100003331,2020-09-28,2020
100003332,2020-09-28,2020
100003333,2020-09-28,2020
100003334,2020-09-28,2020
100003335,2020-09-28,2020
100003336,2020-09-28,2020
100003337,2020-09-28,2020
100003338,2020-09-28,2020
100003339,2020-09-28,2020
100003340,2020-09-28,2020
100003341,2020-09-28,2020
100003342,2020-09-28,2020
100003343,2020-09-28,2020
100003344,2020-09-29,2020
100003345,2020-09-29,2020
100003346,2020-09-29,2020
100003347,2020-09-29,2020
100003348,2020-09-29,2020
100003349,2020-09-29,2020
100003350,2020-09-29,2020
100003351,2020-09-29,2020
100003352,2020-09-29,2020
100003353,2020-09-29,2020
100003354,2020-09-29,2020
100003355,2020-09-29,2020
100003356,2020-09-29,2020
100003357,2020-09-29,2020
100003358,2020-09-29,2020
100003359,2020-09-29,2020
100003360,2020-09-29,2020
100003361,2020-09-29,2020
100003362,2020-09-29,2020
100003363,2020-09-29,2020
100003364,2020-09-29,2020
100003365,2020-09-30,2020
100003366,2020-09-30,2020
100003367,2020-09-30,2020
100003368,2020-09-30,2020
100003369,2020-09-30,2020
100003370,2020-09-30,2020
100003371,2020-09-30,2020
100003372,2020-09-30,2020
100003373,2020-09-30,2020
100003374,2020-09-30,2020
100003375,2020-09-30,2020
100003376,2020-09-30,2020
100003377,2020-09-30,2020
100003378,2020-09-30,2020
100003379,2020-09-30,2020
100003380,2020-10-01,2020
100003381,2020-10-01,2020
100003382,2020-10-01,2020
100003383,2020-10-01,2020
100003384,2020-10-01,2020
100003385,2020-10-01,2020
100003386,2020-10-01,2020
100003387,2020-10-01,2020
100003388,2020-10-01,2020
100003389,2020-10-01,2020
100003390,2020-10-01,2020
100003391,2020-10-01,2020
100003392,2020-10-01,2020
100003393,2020-10-01,2020
